traffic_time,cars_cnt,has_game,inc,time,date
2005-08-24 02:30:00,14.0,0.0,6438,02:30:00,2005-08-24
2005-08-24 03:00:00,9.0,0.0,6439,03:00:00,2005-08-24
2005-08-24 03:30:00,8.0,0.0,6440,03:30:00,2005-08-24
2005-08-24 04:00:00,11.0,0.0,6441,04:00:00,2005-08-24
2005-08-24 04:30:00,30.0,0.0,6442,04:30:00,2005-08-24
2005-08-24 05:00:00,47.0,0.0,6443,05:00:00,2005-08-24
2005-08-24 05:30:00,64.0,0.0,6444,05:30:00,2005-08-24
2005-08-24 06:00:00,78.0,0.0,6445,06:00:00,2005-08-24
2005-08-24 06:30:00,146.0,0.0,6446,06:30:00,2005-08-24
2005-08-24 07:00:00,189.0,0.0,6447,07:00:00,2005-08-24
2005-08-24 07:30:00,193.0,0.0,6448,07:30:00,2005-08-24
2005-08-24 08:00:00,217.0,0.0,6449,08:00:00,2005-08-24
2005-08-24 08:30:00,252.0,0.0,6450,08:30:00,2005-08-24
2005-08-24 09:00:00,176.0,0.0,6451,09:00:00,2005-08-24
2005-08-24 09:30:00,195.0,0.0,6452,09:30:00,2005-08-24
2005-08-24 10:00:00,207.0,0.0,6453,10:00:00,2005-08-24
2005-08-24 10:30:00,149.0,0.0,6454,10:30:00,2005-08-24
2005-08-24 11:00:00,145.0,0.0,6455,11:00:00,2005-08-24
2005-08-24 11:30:00,140.0,0.0,6456,11:30:00,2005-08-24
2005-08-24 12:00:00,136.0,0.0,6457,12:00:00,2005-08-24
2005-08-24 12:30:00,160.0,0.0,6458,12:30:00,2005-08-24
2005-08-24 13:00:00,136.0,0.0,6459,13:00:00,2005-08-24
2005-08-24 13:30:00,160.0,0.0,6460,13:30:00,2005-08-24
2005-08-24 14:00:00,157.0,0.0,6461,14:00:00,2005-08-24
2005-08-24 14:30:00,162.0,0.0,6462,14:30:00,2005-08-24
2005-08-24 15:00:00,179.0,0.0,6463,15:00:00,2005-08-24
2005-08-24 15:30:00,203.0,0.0,6464,15:30:00,2005-08-24
2005-08-24 16:00:00,193.0,0.0,6465,16:00:00,2005-08-24
2005-08-24 16:30:00,211.0,0.0,6466,16:30:00,2005-08-24
2005-08-24 17:00:00,188.0,0.0,6467,17:00:00,2005-08-24
2005-08-24 17:30:00,150.0,0.0,6468,17:30:00,2005-08-24
2005-08-24 18:00:00,168.0,0.0,6469,18:00:00,2005-08-24
2005-08-24 18:30:00,173.0,0.0,6470,18:30:00,2005-08-24
2005-08-24 19:00:00,167.0,0.0,6471,19:00:00,2005-08-24
2005-08-24 19:30:00,172.0,1.0,6472,19:30:00,2005-08-24
2005-08-24 20:00:00,122.0,1.0,6473,20:00:00,2005-08-24
2005-08-24 20:30:00,121.0,1.0,6474,20:30:00,2005-08-24
2005-08-24 21:00:00,148.0,1.0,6475,21:00:00,2005-08-24
2005-08-24 21:30:00,122.0,1.0,6476,21:30:00,2005-08-24
2005-08-24 22:00:00,220.0,1.0,6477,22:00:00,2005-08-24
2005-08-24 22:30:00,163.0,1.0,6478,22:30:00,2005-08-24
2005-08-24 23:00:00,71.0,0.0,6479,23:00:00,2005-08-24
2005-08-24 23:30:00,40.0,0.0,6480,23:30:00,2005-08-24
2005-08-25 00:00:00,23.0,0.0,6481,00:00:00,2005-08-25
2005-08-25 00:30:00,27.0,0.0,6482,00:30:00,2005-08-25
2005-08-25 01:00:00,29.0,0.0,6483,01:00:00,2005-08-25
2005-08-25 01:30:00,30.0,0.0,6484,01:30:00,2005-08-25
2005-08-25 02:00:00,23.0,0.0,6485,02:00:00,2005-08-25
2005-08-25 02:30:00,15.0,0.0,6486,02:30:00,2005-08-25
2005-08-25 03:00:00,16.0,0.0,6487,03:00:00,2005-08-25
2005-08-25 03:30:00,7.0,0.0,6488,03:30:00,2005-08-25
2005-08-25 04:00:00,17.0,0.0,6489,04:00:00,2005-08-25
2005-08-25 04:30:00,18.0,0.0,6490,04:30:00,2005-08-25
2005-08-25 05:00:00,44.0,0.0,6491,05:00:00,2005-08-25
2005-08-25 05:30:00,66.0,0.0,6492,05:30:00,2005-08-25
2005-08-25 06:00:00,84.0,0.0,6493,06:00:00,2005-08-25
2005-08-25 06:30:00,148.0,0.0,6494,06:30:00,2005-08-25
2005-08-25 07:00:00,206.0,0.0,6495,07:00:00,2005-08-25
2005-08-25 07:30:00,215.0,0.0,6496,07:30:00,2005-08-25
2005-08-25 08:00:00,221.0,0.0,6497,08:00:00,2005-08-25
2005-08-25 08:30:00,228.0,0.0,6498,08:30:00,2005-08-25
2005-08-25 09:00:00,202.0,0.0,6499,09:00:00,2005-08-25
2005-08-25 09:30:00,185.0,0.0,6500,09:30:00,2005-08-25
2005-08-25 10:00:00,183.0,0.0,6501,10:00:00,2005-08-25
2005-08-25 10:30:00,149.0,0.0,6502,10:30:00,2005-08-25
2005-08-25 11:00:00,151.0,0.0,6503,11:00:00,2005-08-25
2005-08-25 11:30:00,170.0,0.0,6504,11:30:00,2005-08-25
2005-08-25 12:00:00,165.0,0.0,6505,12:00:00,2005-08-25
2005-08-25 12:30:00,126.0,0.0,6506,12:30:00,2005-08-25
2005-08-25 13:00:00,144.0,0.0,6507,13:00:00,2005-08-25
2005-08-25 13:30:00,142.0,0.0,6508,13:30:00,2005-08-25
2005-08-25 14:00:00,165.0,0.0,6509,14:00:00,2005-08-25
2005-08-25 14:30:00,204.0,0.0,6510,14:30:00,2005-08-25
2005-08-25 15:00:00,208.0,0.0,6511,15:00:00,2005-08-25
2005-08-25 15:30:00,242.0,0.0,6512,15:30:00,2005-08-25
2005-08-25 16:00:00,216.0,0.0,6513,16:00:00,2005-08-25
2005-08-25 16:30:00,194.0,0.0,6514,16:30:00,2005-08-25
2005-08-25 17:00:00,190.0,0.0,6515,17:00:00,2005-08-25
2005-08-25 17:30:00,189.0,0.0,6516,17:30:00,2005-08-25
2005-08-25 18:00:00,229.0,0.0,6517,18:00:00,2005-08-25
2005-08-25 18:30:00,198.0,0.0,6518,18:30:00,2005-08-25
2005-08-25 19:00:00,153.0,0.0,6519,19:00:00,2005-08-25
2005-08-25 19:30:00,177.0,1.0,6520,19:30:00,2005-08-25
2005-08-25 20:00:00,136.0,1.0,6521,20:00:00,2005-08-25
2005-08-25 20:30:00,120.0,1.0,6522,20:30:00,2005-08-25
2005-08-25 21:00:00,134.0,1.0,6523,21:00:00,2005-08-25
2005-08-25 21:30:00,118.0,1.0,6524,21:30:00,2005-08-25
2005-08-25 22:00:00,180.0,1.0,6525,22:00:00,2005-08-25
2005-08-25 22:30:00,233.0,1.0,6526,22:30:00,2005-08-25
2005-08-25 23:00:00,81.0,0.0,6527,23:00:00,2005-08-25
2005-08-25 23:30:00,62.0,0.0,6528,23:30:00,2005-08-25
2005-08-26 00:00:00,28.0,0.0,6529,00:00:00,2005-08-26
2005-08-26 00:30:00,28.0,0.0,6530,00:30:00,2005-08-26
2005-08-26 01:00:00,26.0,0.0,6531,01:00:00,2005-08-26
2005-08-26 01:30:00,25.0,0.0,6532,01:30:00,2005-08-26
2005-08-26 02:00:00,23.0,0.0,6533,02:00:00,2005-08-26
2005-08-26 02:30:00,22.0,0.0,6534,02:30:00,2005-08-26
2005-08-26 03:00:00,19.0,0.0,6535,03:00:00,2005-08-26
2005-08-26 03:30:00,16.0,0.0,6536,03:30:00,2005-08-26
2005-08-26 04:00:00,15.0,0.0,6537,04:00:00,2005-08-26
2005-08-26 04:30:00,30.0,0.0,6538,04:30:00,2005-08-26
2005-08-26 05:00:00,30.0,0.0,6539,05:00:00,2005-08-26
2005-08-26 05:30:00,76.0,0.0,6540,05:30:00,2005-08-26
2005-08-26 06:00:00,95.0,0.0,6541,06:00:00,2005-08-26
2005-08-26 06:30:00,118.0,0.0,6542,06:30:00,2005-08-26
2005-08-26 07:00:00,216.0,0.0,6543,07:00:00,2005-08-26
2005-08-26 07:30:00,176.0,0.0,6544,07:30:00,2005-08-26
2005-08-26 08:00:00,195.0,0.0,6545,08:00:00,2005-08-26
2005-08-26 08:30:00,226.0,0.0,6546,08:30:00,2005-08-26
2005-08-26 09:00:00,223.0,0.0,6547,09:00:00,2005-08-26
2005-08-26 09:30:00,178.0,0.0,6548,09:30:00,2005-08-26
2005-08-26 10:00:00,171.0,0.0,6549,10:00:00,2005-08-26
2005-08-26 10:30:00,148.0,0.0,6550,10:30:00,2005-08-26
2005-08-26 11:00:00,187.0,0.0,6551,11:00:00,2005-08-26
2005-08-26 11:30:00,181.0,0.0,6552,11:30:00,2005-08-26
2005-08-26 12:00:00,145.0,0.0,6553,12:00:00,2005-08-26
2005-08-26 12:30:00,164.0,0.0,6554,12:30:00,2005-08-26
2005-08-26 13:00:00,171.0,0.0,6555,13:00:00,2005-08-26
2005-08-26 13:30:00,167.0,0.0,6556,13:30:00,2005-08-26
2005-08-26 14:00:00,171.0,0.0,6557,14:00:00,2005-08-26
2005-08-26 14:30:00,220.0,0.0,6558,14:30:00,2005-08-26
2005-08-26 15:00:00,188.0,0.0,6559,15:00:00,2005-08-26
2005-08-26 15:30:00,218.0,0.0,6560,15:30:00,2005-08-26
2005-08-26 16:00:00,208.0,0.0,6561,16:00:00,2005-08-26
2005-08-26 16:30:00,181.0,0.0,6562,16:30:00,2005-08-26
2005-08-26 17:00:00,183.0,0.0,6563,17:00:00,2005-08-26
2005-08-26 17:30:00,171.0,0.0,6564,17:30:00,2005-08-26
2005-08-26 18:00:00,168.0,0.0,6565,18:00:00,2005-08-26
2005-08-26 18:30:00,161.0,0.0,6566,18:30:00,2005-08-26
2005-08-26 19:00:00,176.0,0.0,6567,19:00:00,2005-08-26
2005-08-26 19:30:00,182.0,0.0,6568,19:30:00,2005-08-26
2005-08-26 20:00:00,144.0,0.0,6569,20:00:00,2005-08-26
2005-08-26 20:30:00,115.0,1.0,6570,20:30:00,2005-08-26
2005-08-26 21:00:00,135.0,1.0,6571,21:00:00,2005-08-26
2005-08-26 21:30:00,222.0,1.0,6572,21:30:00,2005-08-26
2005-08-26 22:00:00,219.0,1.0,6573,22:00:00,2005-08-26
2005-08-26 22:30:00,281.0,1.0,6574,22:30:00,2005-08-26
2005-08-26 23:00:00,134.0,0.0,6575,23:00:00,2005-08-26
2005-08-26 23:30:00,75.0,0.0,6576,23:30:00,2005-08-26
2005-08-27 00:00:00,54.0,0.0,6577,00:00:00,2005-08-27
2005-08-27 00:30:00,46.0,0.0,6578,00:30:00,2005-08-27
2005-08-27 01:00:00,56.0,0.0,6579,01:00:00,2005-08-27
2005-08-27 01:30:00,30.0,0.0,6580,01:30:00,2005-08-27
2005-08-27 02:00:00,41.0,0.0,6581,02:00:00,2005-08-27
2005-08-27 02:30:00,36.0,0.0,6582,02:30:00,2005-08-27
2005-08-27 03:00:00,20.0,0.0,6583,03:00:00,2005-08-27
2005-08-27 03:30:00,13.0,0.0,6584,03:30:00,2005-08-27
2005-08-27 04:00:00,19.0,0.0,6585,04:00:00,2005-08-27
2005-08-27 04:30:00,25.0,0.0,6586,04:30:00,2005-08-27
2005-08-27 05:00:00,23.0,0.0,6587,05:00:00,2005-08-27
2005-08-27 05:30:00,29.0,0.0,6588,05:30:00,2005-08-27
2005-08-27 06:00:00,41.0,0.0,6589,06:00:00,2005-08-27
2005-08-27 06:30:00,76.0,0.0,6590,06:30:00,2005-08-27
2005-08-27 07:00:00,78.0,0.0,6591,07:00:00,2005-08-27
2005-08-27 07:30:00,92.0,0.0,6592,07:30:00,2005-08-27
2005-08-27 08:00:00,88.0,0.0,6593,08:00:00,2005-08-27
2005-08-27 08:30:00,134.0,0.0,6594,08:30:00,2005-08-27
2005-08-27 09:00:00,122.0,0.0,6595,09:00:00,2005-08-27
2005-08-27 09:30:00,166.0,0.0,6596,09:30:00,2005-08-27
2005-08-27 10:00:00,126.0,0.0,6597,10:00:00,2005-08-27
2005-08-27 10:30:00,132.0,0.0,6598,10:30:00,2005-08-27
2005-08-27 11:00:00,123.0,0.0,6599,11:00:00,2005-08-27
2005-08-27 11:30:00,159.0,0.0,6600,11:30:00,2005-08-27
2005-08-27 12:00:00,161.0,0.0,6601,12:00:00,2005-08-27
2005-08-27 12:30:00,187.0,0.0,6602,12:30:00,2005-08-27
2005-08-27 13:00:00,163.0,0.0,6603,13:00:00,2005-08-27
2005-08-27 13:30:00,184.0,0.0,6604,13:30:00,2005-08-27
2005-08-27 14:00:00,159.0,0.0,6605,14:00:00,2005-08-27
2005-08-27 14:30:00,174.0,0.0,6606,14:30:00,2005-08-27
2005-08-27 15:00:00,166.0,0.0,6607,15:00:00,2005-08-27
2005-08-27 15:30:00,174.0,0.0,6608,15:30:00,2005-08-27
2005-08-27 16:00:00,162.0,0.0,6609,16:00:00,2005-08-27
2005-08-27 16:30:00,138.0,0.0,6610,16:30:00,2005-08-27
2005-08-27 17:00:00,154.0,0.0,6611,17:00:00,2005-08-27
2005-08-27 17:30:00,148.0,0.0,6612,17:30:00,2005-08-27
2005-08-27 18:00:00,142.0,0.0,6613,18:00:00,2005-08-27
2005-08-27 18:30:00,163.0,0.0,6614,18:30:00,2005-08-27
2005-08-27 19:00:00,164.0,0.0,6615,19:00:00,2005-08-27
2005-08-27 19:30:00,207.0,1.0,6616,19:30:00,2005-08-27
2005-08-27 20:00:00,151.0,1.0,6617,20:00:00,2005-08-27
2005-08-27 20:30:00,128.0,1.0,6618,20:30:00,2005-08-27
2005-08-27 21:00:00,165.0,1.0,6619,21:00:00,2005-08-27
2005-08-27 21:30:00,250.0,1.0,6620,21:30:00,2005-08-27
2005-08-27 22:00:00,268.0,1.0,6621,22:00:00,2005-08-27
2005-08-27 22:30:00,175.0,0.0,6622,22:30:00,2005-08-27
2005-08-27 23:00:00,92.0,0.0,6623,23:00:00,2005-08-27
2005-08-27 23:30:00,59.0,0.0,6624,23:30:00,2005-08-27
2005-08-28 00:00:00,57.0,0.0,6625,00:00:00,2005-08-28
2005-08-28 00:30:00,65.0,0.0,6626,00:30:00,2005-08-28
2005-08-28 01:00:00,59.0,0.0,6627,01:00:00,2005-08-28
2005-08-28 01:30:00,46.0,0.0,6628,01:30:00,2005-08-28
2005-08-28 02:00:00,41.0,0.0,6629,02:00:00,2005-08-28
2005-08-28 02:30:00,34.0,0.0,6630,02:30:00,2005-08-28
2005-08-28 03:00:00,29.0,0.0,6631,03:00:00,2005-08-28
2005-08-28 03:30:00,29.0,0.0,6632,03:30:00,2005-08-28
2005-08-28 04:00:00,30.0,0.0,6633,04:00:00,2005-08-28
2005-08-28 04:30:00,24.0,0.0,6634,04:30:00,2005-08-28
2005-08-28 05:00:00,24.0,0.0,6635,05:00:00,2005-08-28
2005-08-28 05:30:00,26.0,0.0,6636,05:30:00,2005-08-28
2005-08-28 06:00:00,30.0,0.0,6637,06:00:00,2005-08-28
2005-08-28 06:30:00,41.0,0.0,6638,06:30:00,2005-08-28
2005-08-28 07:00:00,49.0,0.0,6639,07:00:00,2005-08-28
2005-08-28 07:30:00,72.0,0.0,6640,07:30:00,2005-08-28
2005-08-28 08:00:00,74.0,0.0,6641,08:00:00,2005-08-28
2005-08-28 08:30:00,100.0,0.0,6642,08:30:00,2005-08-28
2005-08-28 09:00:00,102.0,0.0,6643,09:00:00,2005-08-28
2005-08-28 09:30:00,133.0,0.0,6644,09:30:00,2005-08-28
2005-08-28 10:00:00,122.0,0.0,6645,10:00:00,2005-08-28
2005-08-28 10:30:00,152.0,0.0,6646,10:30:00,2005-08-28
2005-08-28 11:00:00,140.0,0.0,6647,11:00:00,2005-08-28
2005-08-28 11:30:00,149.0,0.0,6648,11:30:00,2005-08-28
2005-08-28 12:00:00,128.0,0.0,6649,12:00:00,2005-08-28
2005-08-28 12:30:00,119.0,0.0,6650,12:30:00,2005-08-28
2005-08-28 13:00:00,172.0,0.0,6651,13:00:00,2005-08-28
2005-08-28 13:30:00,167.0,1.0,6652,13:30:00,2005-08-28
2005-08-28 14:00:00,183.0,1.0,6653,14:00:00,2005-08-28
2005-08-28 14:30:00,163.0,1.0,6654,14:30:00,2005-08-28
2005-08-28 15:00:00,208.0,1.0,6655,15:00:00,2005-08-28
2005-08-28 15:30:00,285.0,1.0,6656,15:30:00,2005-08-28
2005-08-28 16:00:00,331.0,1.0,6657,16:00:00,2005-08-28
2005-08-28 16:30:00,183.0,0.0,6658,16:30:00,2005-08-28
2005-08-28 17:00:00,150.0,0.0,6659,17:00:00,2005-08-28
2005-08-28 17:30:00,144.0,0.0,6660,17:30:00,2005-08-28
2005-08-28 18:00:00,141.0,0.0,6661,18:00:00,2005-08-28
2005-08-28 18:30:00,136.0,0.0,6662,18:30:00,2005-08-28
2005-08-28 19:00:00,140.0,0.0,6663,19:00:00,2005-08-28
2005-08-28 19:30:00,135.0,0.0,6664,19:30:00,2005-08-28
2005-08-28 20:00:00,155.0,0.0,6665,20:00:00,2005-08-28
2005-08-28 20:30:00,91.0,0.0,6666,20:30:00,2005-08-28
2005-08-28 21:00:00,79.0,0.0,6667,21:00:00,2005-08-28
2005-08-28 21:30:00,73.0,0.0,6668,21:30:00,2005-08-28
2005-08-28 22:00:00,83.0,0.0,6669,22:00:00,2005-08-28
2005-08-28 22:30:00,66.0,0.0,6670,22:30:00,2005-08-28
2005-08-28 23:00:00,71.0,0.0,6671,23:00:00,2005-08-28
2005-08-28 23:30:00,56.0,0.0,6672,23:30:00,2005-08-28
2005-08-29 00:00:00,40.0,0.0,6673,00:00:00,2005-08-29
2005-08-29 00:30:00,19.0,0.0,6674,00:30:00,2005-08-29
2005-08-29 01:00:00,27.0,0.0,6675,01:00:00,2005-08-29
2005-08-29 01:30:00,36.0,0.0,6676,01:30:00,2005-08-29
2005-08-29 02:00:00,12.0,0.0,6677,02:00:00,2005-08-29
2005-08-29 02:30:00,18.0,0.0,6678,02:30:00,2005-08-29
2005-08-29 03:00:00,28.0,0.0,6679,03:00:00,2005-08-29
2005-08-29 03:30:00,12.0,0.0,6680,03:30:00,2005-08-29
2005-08-29 04:00:00,15.0,0.0,6681,04:00:00,2005-08-29
2005-08-29 04:30:00,27.0,0.0,6682,04:30:00,2005-08-29
2005-08-29 05:00:00,32.0,0.0,6683,05:00:00,2005-08-29
2005-08-29 05:30:00,67.0,0.0,6684,05:30:00,2005-08-29
2005-08-29 06:00:00,87.0,0.0,6685,06:00:00,2005-08-29
2005-08-29 06:30:00,133.0,0.0,6686,06:30:00,2005-08-29
2005-08-29 07:00:00,183.0,0.0,6687,07:00:00,2005-08-29
2005-08-29 07:30:00,165.0,0.0,6688,07:30:00,2005-08-29
2005-08-29 08:00:00,188.0,0.0,6689,08:00:00,2005-08-29
2005-08-29 08:30:00,199.0,0.0,6690,08:30:00,2005-08-29
2005-08-29 09:00:00,182.0,0.0,6691,09:00:00,2005-08-29
2005-08-29 09:30:00,168.0,0.0,6692,09:30:00,2005-08-29
2005-08-29 10:00:00,176.0,0.0,6693,10:00:00,2005-08-29
2005-08-29 10:30:00,189.0,0.0,6694,10:30:00,2005-08-29
2005-08-29 11:00:00,163.0,0.0,6695,11:00:00,2005-08-29
2005-08-29 11:30:00,138.0,0.0,6696,11:30:00,2005-08-29
2005-08-29 12:00:00,132.0,0.0,6697,12:00:00,2005-08-29
2005-08-29 12:30:00,156.0,0.0,6698,12:30:00,2005-08-29
2005-08-29 13:00:00,178.0,0.0,6699,13:00:00,2005-08-29
2005-08-29 13:30:00,149.0,0.0,6700,13:30:00,2005-08-29
2005-08-29 14:00:00,169.0,0.0,6701,14:00:00,2005-08-29
2005-08-29 14:30:00,176.0,0.0,6702,14:30:00,2005-08-29
2005-08-29 15:00:00,240.0,0.0,6703,15:00:00,2005-08-29
2005-08-29 15:30:00,205.0,0.0,6704,15:30:00,2005-08-29
2005-08-29 16:00:00,179.0,0.0,6705,16:00:00,2005-08-29
2005-08-29 16:30:00,193.0,0.0,6706,16:30:00,2005-08-29
2005-08-29 17:00:00,176.0,0.0,6707,17:00:00,2005-08-29
2005-08-29 17:30:00,171.0,0.0,6708,17:30:00,2005-08-29
2005-08-29 18:00:00,214.0,0.0,6709,18:00:00,2005-08-29
2005-08-29 18:30:00,197.0,0.0,6710,18:30:00,2005-08-29
2005-08-29 19:00:00,135.0,0.0,6711,19:00:00,2005-08-29
2005-08-29 19:30:00,140.0,0.0,6712,19:30:00,2005-08-29
2005-08-29 20:00:00,105.0,0.0,6713,20:00:00,2005-08-29
2005-08-29 20:30:00,102.0,0.0,6714,20:30:00,2005-08-29
2005-08-29 21:00:00,85.0,0.0,6715,21:00:00,2005-08-29
2005-08-29 21:30:00,82.0,0.0,6716,21:30:00,2005-08-29
2005-08-29 22:00:00,68.0,0.0,6717,22:00:00,2005-08-29
2005-08-29 22:30:00,47.0,0.0,6718,22:30:00,2005-08-29
2005-08-29 23:00:00,64.0,0.0,6719,23:00:00,2005-08-29
2005-08-29 23:30:00,35.0,0.0,6720,23:30:00,2005-08-29
2005-08-30 00:00:00,35.0,0.0,6721,00:00:00,2005-08-30
2005-08-30 00:30:00,29.0,0.0,6722,00:30:00,2005-08-30
2005-08-30 01:00:00,20.0,0.0,6723,01:00:00,2005-08-30
2005-08-30 01:30:00,12.0,0.0,6724,01:30:00,2005-08-30
2005-08-30 02:00:00,10.0,0.0,6725,02:00:00,2005-08-30
2005-08-30 02:30:00,12.0,0.0,6726,02:30:00,2005-08-30
2005-08-30 03:00:00,12.0,0.0,6727,03:00:00,2005-08-30
2005-08-30 03:30:00,18.0,0.0,6728,03:30:00,2005-08-30
2005-08-30 04:00:00,13.0,0.0,6729,04:00:00,2005-08-30
2005-08-30 04:30:00,29.0,0.0,6730,04:30:00,2005-08-30
2005-08-30 05:00:00,36.0,0.0,6731,05:00:00,2005-08-30
2005-08-30 05:30:00,58.0,0.0,6732,05:30:00,2005-08-30
2005-08-30 06:00:00,85.0,0.0,6733,06:00:00,2005-08-30
2005-08-30 06:30:00,137.0,0.0,6734,06:30:00,2005-08-30
2005-08-30 07:00:00,194.0,0.0,6735,07:00:00,2005-08-30
2005-08-30 07:30:00,204.0,0.0,6736,07:30:00,2005-08-30
2005-08-30 08:00:00,222.0,0.0,6737,08:00:00,2005-08-30
2005-08-30 08:30:00,271.0,0.0,6738,08:30:00,2005-08-30
2005-08-30 09:00:00,4.0,0.0,6739,09:00:00,2005-08-30
2005-08-30 09:30:00,0.0,0.0,6740,09:30:00,2005-08-30
2005-08-30 10:00:00,0.0,0.0,6741,10:00:00,2005-08-30
2005-08-30 10:30:00,1.0,0.0,6742,10:30:00,2005-08-30
2005-08-30 11:00:00,1.0,0.0,6743,11:00:00,2005-08-30
2005-08-30 11:30:00,4.0,0.0,6744,11:30:00,2005-08-30
2005-08-30 12:00:00,0.0,0.0,6745,12:00:00,2005-08-30
2005-08-30 12:30:00,0.0,0.0,6746,12:30:00,2005-08-30
2005-08-30 13:00:00,2.0,0.0,6747,13:00:00,2005-08-30
2005-08-30 13:30:00,143.0,0.0,6748,13:30:00,2005-08-30
2005-08-30 14:00:00,169.0,0.0,6749,14:00:00,2005-08-30
2005-08-30 14:30:00,199.0,0.0,6750,14:30:00,2005-08-30
2005-08-30 15:00:00,196.0,0.0,6751,15:00:00,2005-08-30
2005-08-30 15:30:00,243.0,0.0,6752,15:30:00,2005-08-30
2005-08-30 16:00:00,198.0,0.0,6753,16:00:00,2005-08-30
2005-08-30 16:30:00,212.0,0.0,6754,16:30:00,2005-08-30
2005-08-30 17:00:00,199.0,0.0,6755,17:00:00,2005-08-30
2005-08-30 17:30:00,191.0,0.0,6756,17:30:00,2005-08-30
2005-08-30 18:00:00,179.0,0.0,6757,18:00:00,2005-08-30
2005-08-30 18:30:00,196.0,0.0,6758,18:30:00,2005-08-30
2005-08-30 19:00:00,171.0,0.0,6759,19:00:00,2005-08-30
2005-08-30 19:30:00,164.0,0.0,6760,19:30:00,2005-08-30
2005-08-30 20:00:00,115.0,0.0,6761,20:00:00,2005-08-30
2005-08-30 20:30:00,101.0,0.0,6762,20:30:00,2005-08-30
2005-08-30 21:00:00,80.0,0.0,6763,21:00:00,2005-08-30
2005-08-30 21:30:00,94.0,0.0,6764,21:30:00,2005-08-30
2005-08-30 22:00:00,80.0,0.0,6765,22:00:00,2005-08-30
2005-08-30 22:30:00,71.0,0.0,6766,22:30:00,2005-08-30
2005-08-30 23:00:00,57.0,0.0,6767,23:00:00,2005-08-30
2005-08-30 23:30:00,48.0,0.0,6768,23:30:00,2005-08-30
2005-08-31 00:00:00,30.0,0.0,6769,00:00:00,2005-08-31
2005-08-31 00:30:00,37.0,0.0,6770,00:30:00,2005-08-31
2005-08-31 01:00:00,18.0,0.0,6771,01:00:00,2005-08-31
2005-08-31 01:30:00,17.0,0.0,6772,01:30:00,2005-08-31
2005-08-31 02:00:00,18.0,0.0,6773,02:00:00,2005-08-31
2005-08-31 02:30:00,9.0,0.0,6774,02:30:00,2005-08-31
2005-08-31 03:00:00,9.0,0.0,6775,03:00:00,2005-08-31
2005-08-31 03:30:00,14.0,0.0,6776,03:30:00,2005-08-31
2005-08-31 04:00:00,12.0,0.0,6777,04:00:00,2005-08-31
2005-08-31 04:30:00,25.0,0.0,6778,04:30:00,2005-08-31
2005-08-31 05:00:00,34.0,0.0,6779,05:00:00,2005-08-31
2005-08-31 05:30:00,74.0,0.0,6780,05:30:00,2005-08-31
2005-08-31 06:00:00,90.0,0.0,6781,06:00:00,2005-08-31
2005-08-31 06:30:00,156.0,0.0,6782,06:30:00,2005-08-31
2005-08-31 07:00:00,217.0,0.0,6783,07:00:00,2005-08-31
2005-08-31 07:30:00,239.0,0.0,6784,07:30:00,2005-08-31
2005-08-31 08:00:00,209.0,0.0,6785,08:00:00,2005-08-31
2005-08-31 08:30:00,193.0,0.0,6786,08:30:00,2005-08-31
2005-08-31 09:00:00,209.0,0.0,6787,09:00:00,2005-08-31
2005-08-31 09:30:00,181.0,0.0,6788,09:30:00,2005-08-31
2005-08-31 10:00:00,186.0,0.0,6789,10:00:00,2005-08-31
2005-08-31 10:30:00,145.0,0.0,6790,10:30:00,2005-08-31
2005-08-31 11:00:00,136.0,0.0,6791,11:00:00,2005-08-31
2005-08-31 11:30:00,146.0,0.0,6792,11:30:00,2005-08-31
2005-08-31 12:00:00,157.0,0.0,6793,12:00:00,2005-08-31
2005-08-31 12:30:00,134.0,0.0,6794,12:30:00,2005-08-31
2005-08-31 13:00:00,139.0,0.0,6795,13:00:00,2005-08-31
2005-08-31 13:30:00,172.0,0.0,6796,13:30:00,2005-08-31
2005-08-31 14:00:00,166.0,0.0,6797,14:00:00,2005-08-31
2005-08-31 14:30:00,166.0,0.0,6798,14:30:00,2005-08-31
2005-08-31 15:00:00,187.0,0.0,6799,15:00:00,2005-08-31
2005-08-31 15:30:00,179.0,0.0,6800,15:30:00,2005-08-31
2005-08-31 16:00:00,216.0,0.0,6801,16:00:00,2005-08-31
2005-08-31 16:30:00,236.0,0.0,6802,16:30:00,2005-08-31
2005-08-31 17:00:00,211.0,0.0,6803,17:00:00,2005-08-31
2005-08-31 17:30:00,194.0,0.0,6804,17:30:00,2005-08-31
2005-08-31 18:00:00,226.0,0.0,6805,18:00:00,2005-08-31
2005-08-31 18:30:00,176.0,0.0,6806,18:30:00,2005-08-31
2005-08-31 19:00:00,190.0,0.0,6807,19:00:00,2005-08-31
2005-08-31 19:30:00,131.0,0.0,6808,19:30:00,2005-08-31
2005-08-31 20:00:00,113.0,0.0,6809,20:00:00,2005-08-31
2005-08-31 20:30:00,97.0,0.0,6810,20:30:00,2005-08-31
2005-08-31 21:00:00,113.0,0.0,6811,21:00:00,2005-08-31
2005-08-31 21:30:00,84.0,0.0,6812,21:30:00,2005-08-31
2005-08-31 22:00:00,87.0,0.0,6813,22:00:00,2005-08-31
2005-08-31 22:30:00,67.0,0.0,6814,22:30:00,2005-08-31
